Reportnumber,CircumstancesCode,DriverID,NonMotoristID,PassengerID,Vehicleid,CrashPoint,Latitude (generated),Longitude (generated)
MTA04070008,N/A,a1ffc39b-f0fa-48bb-bcb9-21c4fd287af2,,83d2c640-94fe-4bbb-b710-710cc27523b3,4d8b2bd0-8256-4a64-a0b9-4f9bbdb20e1e,Point,39.310215795,-76.638619716
MTA04070004,N/A,7c797fc9-0e68-406c-bbc9-51c4b04390c3,,9b975a88-3dea-4762-b64d-6e7cc0c6e3d3,ecc88854-839f-4f30-bf99-1c7222fae3de,Point,39.345054009,-76.557924996
MTA04070003,N/A,6d070e52-0b65-43e1-82cb-a3f60c2a6a1e,,*,edf09255-2d71-43a9-9b12-cbd7cf72eda5,Point,39.293059901,-76.597473363
MTA04070002,*,*,,*,*,Point,39.349117726,-76.675790241
MTA04060007,*,*,,*,*,Point,39.310079328,-76.586963820
MTA04060002,N/A,*,,6e2228c3-509b-40da-86e9-5a069bc2602a,*,Point,39.285024439,-76.649885770
MTA04060001,N/A,46fc6755-e070-48f8-a48a-9aec1327b2b4,,*,b466da5c-6e2a-4446-8da0-89077923b1d3,Point,39.296576166,-76.605060050
MTA04050006,N/A,*,,*,*,Point,39.327089003,-76.584598168
MTA04050005,N/A,2f7b4454-18f4-455f-89df-95bd7524f95c,,d0b99c4a-271d-4e53-ab8e-96eaeb78a2de,a4c7858d-301c-496e-94a0-b55cbf36be4b,Point,39.351528603,-76.686590699
MTA04050001,N/A,cf93a2a3-0265-46ec-b373-e3e6b37b4c98,,c9bd1a37-7686-4560-a1e0-9eee09008614,f1248896-70c0-420d-815d-00f0f4242878,Point,39.344810331,-76.649765333
MTA04040019,N/A,*,,*,*,Point,39.294717192,-76.606130453
MTA04040013,N/A,4514d8de-0119-4308-9559-d962dda87585,,9b19c976-037e-4351-b3b1-0f84165ee47e,c01bae3f-baa8-4623-a2ad-58a0c95f5e62,Point,39.307710873,-76.669151448
MTA04040012,*,*,,*,*,Point,39.294115432,-76.622630221
MTA04040011,*,*,,*,*,Point,39.298424657,-76.589488855
MTA04040008,N/A,9e580bfb-dbe6-49ce-bf8d-222f801ab637,,67584527-a651-4874-9c9c-8a687049c2d4,44a8593c-779a-414b-a564-1d18a9027244,Point,39.342247018,-76.545557027
MTA04040002,N/A,d9593b58-7afa-4836-a841-d8dd8b9577f1,,0d453a86-4f5d-4350-bc92-17065f78167e,0799c36a-6453-4a95-8e34-55321fa304fc,Point,39.287919258,-76.536592871
MTA04030009,N/A,fc61ef98-4e1b-4945-b582-f6000e3ebc21,,64ae087c-4252-4537-bbc5-45a67d8afeb2,aa5b33e8-1475-45db-a6a9-750f1c87265c,Point,39.290215548,-76.639971160
MTA04030007,N/A,*,,*,*,Point,39.286455361,-76.614849043
MTA04030006,N/A,*,,,*,Point,39.288225349,-76.600764966
MTA04030004,N/A,d633c00e-ffbe-465e-84e8-2057b26d6f8d,,08aab816-0572-4c03-bc4f-f69eb60fd30e,e21d3da4-4034-4697-b3f3-410bb0830334,Point,39.296114226,-76.615551857
MTA04030003,N/A,*,,*,*,Point,39.220263018,-76.617156548
MTA04030002,N/A,*,,*,*,Point,39.220263018,-76.617156548
MTA04020003,N/A,*,,*,*,Point,39.303390983,-76.617257908
MTA04000015,N/A,*,,*,*,Point,39.292538839,-76.614104722
MTA04000014,*,*,,*,*,Point,39.294012976,-76.594576532
MTA04000013,N/A,*,,d9218f62-3cbc-40cf-9ce7-5770daf5aa7d,*,Point,39.287486330,-76.663323046
MTA04000011,N/A,*,,*,*,Point,39.272696941,-76.611877122
MTA04000003,*,256f402f-6dd3-492d-8eb5-954174c46a8b,,*,cc284025-6a8c-4644-84dd-7b497a4e8585,Point,39.284319979,-76.613385695
MTA03990007,N/A,*,,*,*,Point,39.289850397,-76.608943539
MTA03990004,*,*,,eb765d20-7fcc-4a62-9c89-af34ec99da7f,*,Point,39.359558335,-76.594368937
MTA03990002,*,*,,*,*,Point,39.287716843,-76.614492668
MTA03990001,N/A,*,,068c78a6-11fd-48ba-8ff7-14e49e689aef,*,Point,39.292989747,-76.697633981
MTA03980008,N/A,*,,,*,Point,39.312165646,-76.618034349
MTA03980006,N/A,*,,*,*,Point,39.309030013,-76.669240008
MTA03980003,N/A,*,,*,*,Point,39.292286811,-76.615339629
MTA03980002,N/A,*,,*,*,Point,39.309832724,-76.648466184
MTA03980001,N/A,*,,*,*,Point,39.313121402,-76.645976500
MTA03970009,*,*,,5f86baf5-ada3-4af5-9c61-56a9ab9f89d7,*,Point,39.289379680,-76.614643276
MTA03970006,*,*,,543931fa-f5ed-4380-9021-9b1623b9b1a6,*,Point,39.301872841,-76.622698973
MTA03970004,N/A,584b41f7-a92b-403c-96d4-0cd94d589c7c,,*,e9dbea5d-4c84-4e22-9e4c-e41c57a500bd,Point,39.290568144,-76.609112797
MTA03970003,N/A,*,,*,*,Point,39.337252107,-76.625095892
MTA03960016,N/A,*,,*,*,Point,39.286209977,-76.622830015
MTA03960015,N/A,*,,f568ecfd-ca09-4c7f-ad64-89338265694b,*,Point,39.276029990,-76.687419984
MTA03960012,*,*,,,*,Point,39.362060027,-76.633110021
MTA03960011,*,*,,*,*,Point,39.321820000,-76.617219997
MTA03960010,N/A,*,,*,*,Point,39.311416997,-76.609188984
MTA03960009,N/A,*,,,*,Point,39.250099981,-76.614000010
MTA03960005,*,*,,*,*,Point,39.286300000,-76.575799978
MTA03960004,*,*,,*,*,Point,39.287336211,-76.619612588
MTA03960003,N/A,6c559912-4882-41e7-b173-c81a952d51bc,8c1a9cd6-5115-4571-9b3e-14c20d4bb4ef,,4ce9f0c4-f5d8-4337-a0ce-ce9b6176b3f1,Point,39.312599975,-76.583499971
MTA03960002,N/A,*,,*,*,Point,39.335882927,-76.709705489
MTA03950004,N/A,*,,,*,Point,39.312063311,-76.638599054
MTA03950003,*,*,,,*,Point,39.301699986,-76.626900011
MTA03940006,N/A,*,,6765ed21-ea02-4dde-b573-78148ea6ba90,*,Point,39.291490805,-76.619554625
MTA03940005,N/A,*,,88cd260f-24ae-4915-8947-29278fe77ea7,*,Point,39.280805543,-76.557418807
MTA03940002,N/A,*,,,*,Point,39.315279702,-76.642459625
MTA03930008,N/A,*,,0df30f3e-bcc6-4376-bc44-e343519be5c1,*,Point,39.279047989,-76.656032392
MTA03930007,N/A,*,,*,*,Point,39.288371385,-76.642397761
MTA03930005,N/A,*,,,*,Point,39.309692296,-76.649894852
MTA03930003,*,*,,*,*,Point,39.248647787,-76.622618885
MTA03920018,*,2c4e13c8-89ff-498c-b47d-53988d4f6c4b,,7bc7c5da-ca06-4052-8366-794d9a47e3a5,69f37ef4-9ea7-4c6e-93b7-7944499ed013,Point,39.310028557,-76.707623865
MTA03920017,N/A,*,,*,*,Point,39.318470372,-76.647880333
MTA03920015,N/A,*,,,*,Point,39.330005521,-76.531692797
MTA03920014,N/A,*,,,*,Point,39.286675878,-76.609923797
MTA03920013,N/A,*,,*,*,Point,39.339032456,-76.541533110
MTA03920011,N/A,*,,620d4942-3b11-4f99-ae1f-958059b9debb,*,Point,39.309908729,-76.530478674
MTA03920010,N/A,*,,,*,Point,39.272395482,-76.630381108
MTA03910008,*,1a5511dd-e471-49f4-9e6a-23775c8d91e6,,*,bf55cd34-4b84-457c-a200-ea3438c25cc0,Point,39.354596885,-76.609865529
MTA03910007,N/A,94fbec06-25d5-4791-9530-226d5ef9f72f,,60d30baa-62db-4944-81c5-b24a2333ac84,635044e4-ff67-4144-a63f-fe5bece30842,Point,39.346159702,-76.609599543
MTA03910006,*,0a69f903-e64c-4d5f-af5d-8b278f1eba75,,,e36d8e0c-8fe9-4a77-b587-512589a7e2c6,Point,39.363826662,-76.650176989
MTA03900019,N/A,*,,1e33413d-b4e7-4910-a0ea-bbd9ad4e3f0f,*,Point,39.319208172,-76.656036110
MTA03900016,*,efd23661-510e-42cf-947d-8d31a00d2942,,*,66ba5dab-2392-4305-8fbe-c7d11aa1a362,Point,39.311899233,-76.599358180
MTA03900014,N/A,*,,f6b136c3-7f36-494a-ae1f-7eb333c96b2b,*,Point,39.359903190,-76.588775009
MTA03900013,N/A,*,,,*,Point,39.328257293,-76.615121672
MTA03900012,N/A,*,,*,*,Point,39.321175942,-76.609485932
MTA03900011,N/A,*,,2f9778d4-4519-42c0-b145-297e5f3e36f2,*,Point,39.311555658,-76.607125706
MTA03900008,N/A,*,,*,*,Point,39.312578948,-76.583805087
MTA03900007,N/A,21d2c628-d5d2-4933-b512-7b6b99eb7ecd,2e3b6955-1744-4a2f-ae45-15a832b6de4d,,8dcff09d-4787-49ee-8add-69038c77fd14,Point,39.370422424,-76.609796351
MTA03900004,*,*,,3d1dedc2-c036-4ffa-afa1-4f711986b181,*,Point,39.311774469,-76.676490739
MTA03900003,N/A,*,,*,*,Point,39.354863176,-76.709974522
MTA03890011,N/A,cdf41eb9-8e66-4aa7-b504-66e4adcbaa3c,,*,f28fd256-8ee9-4129-802e-d06a14608b82,Point,39.334867013,-76.595037009
MTA03890010,N/A,21c255bb-53d4-4713-9f16-133a46984fef,,*,4ce95b3a-867b-4595-92f5-7f2a1562c07f,Point,39.344695013,-76.682140010
MTA03890009,N/A,*,,*,*,Point,39.293272860,-76.652126901
MTA03890008,N/A,*,,*,*,Point,39.292336425,-76.573324800
MTA03890007,N/A,*,,*,*,Point,39.286555198,-76.612133051
MTA03880013,*,*,,,*,Point,39.262017042,-76.634667110
MTA03880011,N/A,*,,67984af0-34d5-48ed-b61a-dfd58cf58075,*,Point,39.288938281,-76.630180156
MTA03880010,N/A,56ec2223-3926-4112-a479-3527a5b2823e,,8f273213-e817-41e6-973c-74756434d79f,48cf38e0-0efd-436e-95ec-fd88300b54a4,Point,39.219000012,-76.665000023
MTA03880009,N/A,36bb8f46-f26a-42e0-92e1-c60044dc07bd,,*,51214adb-fac0-4c7f-902e-a8097996a3a9,Point,39.293965678,-76.609916605
MTA03880005,N/A,0483a54d-4b05-45d4-8d3a-7a294dd4450e,,2aeb119b-5b5f-4175-b0a7-626016a54e47,8f74a7f7-f7f7-4e2a-848d-52a1562048b5,Point,39.340121632,-76.670688606
MTA03880004,N/A,*,,d2e62447-2982-4c4e-ae7e-a9e0e0dc464a,*,Point,39.349040868,-76.675932620
MTA03880003,N/A,29974d56-89d4-45e4-a1c1-5a1a9088774e,,ebd1029c-31d6-4a13-829e-7471526a685f,aed14c70-d24c-42ce-8a76-86cc961157a1,Point,39.295579146,-76.615535644
MTA03870029,N/A,bdb758cc-fe8f-41e9-89b1-a52c4afdd6d1,,*,b5e7409c-166a-46cb-b052-a78989a39428,Point,39.287329018,-76.553117993
MTA03870028,N/A,*,,ae50cda4-2966-4d4c-9d3a-74bdae63ccaa,*,Point,39.293421029,-76.608145521
MTA03870027,N/A,86a0887c-8d65-4cc1-b0b1-412074e0192d,,b427073d-3954-4c6b-bcd6-bf9917182056,256e2835-c08f-4394-ad50-af7fa2bef285,Point,39.298402349,-76.686167828
MTA03870024,N/A,*,,,*,Point,39.287980208,-76.610850846
MTA03870023,N/A,*,,7a874650-f70c-45ad-8106-f9165255b100,*,Point,39.299814011,-76.587160993
MTA03870020,N/A,*,,,*,Point,39.291594968,-76.607974983
MTA03870019,N/A,*,,49ba2998-c20a-4914-9ed7-9e80e60759fd,*,Point,39.288420632,-76.638157837
MTA03870018,N/A,*,,*,*,Point,39.268434099,-76.668133096
MTA03870017,N/A,*,,,*,Point,39.264955989,-76.635028970
MTA03870016,N/A,*,,6005e712-e9fb-4a1b-87ce-b6c1880ebb7c,*,Point,39.310320995,-76.641360027
MTA03870015,N/A,09d31735-f569-4275-bbe7-136c050a7550,,b7ac06fc-7122-4600-9074-c0c983c315ec,ca1f5dd3-5176-4bb3-bb8d-3381cbbab972,Point,39.327728064,-76.682537403
MTA03870013,N/A,*,,*,*,Point,39.311618132,-76.599394384
MTA03870011,N/A,*,,*,*,Point,39.311737167,-76.602809899
MTA03870005,N/A,*,,*,*,Point,39.286625473,-76.567732152
MTA03870003,N/A,*,,*,*,Point,39.296496931,-76.611359596
MTA03860011,*,*,,,*,Point,39.322680126,-76.548664927
MTA03860010,*,*,,*,*,Point,39.246976722,-76.621839944
MTA03860008,N/A,*,,*,*,Point,39.286735975,-76.608685233
MTA03860007,N/A,*,,0183cc28-f59e-44fb-9464-63c2fbc80601,*,Point,39.291431683,-76.569342633
MTA03860006,N/A,ead4ba79-9ecb-4e3d-b0e7-0a1fc9a97864,,c9b939a3-ca9d-4868-b003-982cb5422fe6,94401bc8-2982-46dd-8277-dd14e8b50078,Point,39.285262997,-76.613423362
MTA03860004,N/A,*,,f5e99031-032c-4e1d-aee9-5e44be58fb2c,*,Point,39.289766835,-76.610223488
MTA03860003,N/A,*,,*,*,Point,39.286258493,-76.622225026
MTA03850019,N/A,*,,*,*,Point,39.292216231,-76.615317443
MTA03850018,N/A,e7eed78d-47e2-4369-9966-e34b73cb5a7e,,e812e550-3226-4106-97e6-a99f1a3b30ca,e761f5ee-2166-422e-b613-f8a9924eba5a,Point,39.304181382,-76.620616129
MTA03850017,N/A,92bd5c33-63bf-4ebd-90d0-050bf9932c56,,48253641-ab8b-4065-89c7-b33a154c00a4,225f2986-740b-435b-8a8c-b862e13d675a,Point,39.286533256,-76.568926954
MTA03850016,N/A,*,,,*,Point,39.282763987,-76.645072977
MTA03850015,N/A,*,,*,*,Point,39.302338011,-76.626283989
MTA03850013,N/A,*,,,*,Point,39.294764123,-76.573804903
MTA03850012,N/A,*,,*,*,Point,39.342837502,-76.569174411
MTA03850011,N/A,*,,*,*,Point,39.311057209,-76.615098328
MTA03850009,N/A,*,,7626a134-7dfb-4b7a-b719-c4ff374ec40c,*,Point,39.321743447,-76.726189166
MTA03850007,*,*,,*,*,Point,39.311439549,-76.609048677
MTA03850001,N/A,5ab2235c-ff63-4bd7-be9c-c01b6c68c118,,3f6d78d1-f97c-4c50-9e4c-74103d7a1807,f8bdc2dc-c1af-4647-852b-32df5b446f24,Point,39.310719973,-76.681260441
MTA03840017,N/A,*,,3de32464-78af-4abd-ab15-c2094bbc1085,*,Point,39.251179161,-76.620068250
MTA03840016,N/A,*,,*,*,Point,39.347570877,-76.690046014
MTA03840012,*,*,,7daa5e69-aa45-4f08-bb62-6805e1ebc887,*,Point,39.285799174,-76.649960495
MTA03840007,N/A,*,,,*,Point,39.324183091,-76.671379901
MTA03840006,N/A,a0d36b12-ed9f-43bb-b888-72ea790e9a36,,ad33e696-fb66-403e-bbb9-351b2dccdaee,4b51b586-bc74-4fca-bbe7-5d3e7789ef8b,Point,39.316633767,-76.595506873
MTA03840004,N/A,*,,*,*,Point,39.287431414,-76.662674111
MTA03840003,N/A,*,,*,*,Point,39.289016906,-76.627734294
MTA03840002,N/A,197423f5-27e7-4d51-a169-2c193f5aadff,,,7f6969dc-a33f-42a3-af99-0467b3383753,Point,39.277580192,-76.638232440
MTA03840001,*,*,,*,*,Point,39.289766835,-76.610223488
MTA03830016,*,*,,*,*,Point,39.365224976,-76.609941473
MTA03830012,N/A,8698fd66-1382-4934-9716-f535346240e4,,b7c0c0dc-7b7f-49eb-b333-e737d4f9d709,0c03ae9d-d09b-44af-9254-3c2d6a4de872,Point,39.330726742,-76.659934715
MTA03830011,N/A,fe73433c-2e79-4e1d-8e3c-2c649075d2cb,,34c3083e-8a9f-4c95-8745-6bba918cfb78,0dbf4fbf-b836-400e-b7eb-e010b5fafa43,Point,39.311206903,-76.609367507
MTA03830009,N/A,1d547ae4-28ab-4ba4-ad23-fbc78c857e0f,,9d35f127-7910-4dd0-8b9b-7a7f94f789f8,87e7ac31-f5c9-4b53-8f4b-63c0f1e1fe2b,Point,39.299236023,-76.609382988
MTA03830007,N/A,*,,5019b9e9-1352-4c49-b9f6-ac41b9cfbce8,*,Point,39.310040137,-76.642302131
MTA03830004,N/A,794393fe-32ca-4de1-a896-3975c58d3ff8,4a3e639f-bbc1-4b52-954c-f2380e3bf7f9,,89015b26-276a-4f2c-9e63-57f186a47b2e,Point,39.328524680,-76.609420838
MTA03830003,*,*,,,*,Point,39.292105302,-76.643980449
MTA03830001,*,*,,*,*,Point,39.309867039,-76.646564728
MTA03810019,N/A,*,,*,*,Point,39.351742293,-76.683352670
MTA03810017,N/A,*,,*,*,Point,39.310045440,-76.642564642
MTA03810016,N/A,*,,,*,Point,39.339419183,-76.667963472
MTA03810015,N/A,4dfeb45d-651a-4e21-833f-0742d819c78a,,*,e38f8e69-f1ad-4426-b788-e4fadd07c87a,Point,39.311317222,-76.613312067
MTA03810012,N/A,*,,,*,Point,39.311012716,-76.616518767
MTA03810010,N/A,9d431097-a983-42de-87f6-bc8bc57d4051,,7add713c-21a0-49d1-b9a0-4b34652e19c3,a1adfb73-db71-4058-9323-ad423ac16b01,Point,39.345058641,-76.649241651
MTA03810006,N/A,*,,b07fb9af-65b4-4b70-86ef-2150855ff3e9,*,Point,39.317894700,-76.609481727
MTA03810004,N/A,ac12564a-2dde-4838-8417-faab2f385d43,,ba9dfcc0-caa2-4093-a1ab-8b4ab9d667fd,d800430b-53e8-4c3b-ae2c-17efa5782c82,Point,39.313916860,-76.598184405
MTA03790010,N/A,*,,*,*,Point,39.343438408,-76.694212493
MTA03790009,N/A,25d49dca-ee60-4563-8b8e-d3ed80728b7b,,77b99a03-5248-4710-975f-0a7d100ad295,420403d2-aa90-40aa-a1fb-7abe4df21704,Point,39.354641988,-76.559291007
MTA03790008,N/A,5fe7d0ff-53a2-442e-afa0-3d113974b798,,*,933289ce-a602-4fc8-ac5f-88c5400b9db2,Point,39.290454472,-76.622589507
MTA03790007,N/A,*,,*,*,Point,39.287219248,-76.618075795
MTA03790006,N/A,*,,e9ca3ed6-78c1-43d7-bde7-26c01444e319,*,Point,39.299323974,-76.589534019
MTA03790004,N/A,*,,*,*,Point,39.295656492,-76.533929539
MTA03790002,N/A,e7762a16-be13-42f8-a0ec-cd98b5b08633,,d0065ce2-f7ff-44f5-8e10-adc5f38fc476,67849650-8318-41f8-a0eb-062019e0a648,Point,39.315218203,-76.676897702
MTA03790001,N/A,*,,*,*,Point,39.327111738,-76.681670817
MTA03780027,N/A,*,,,*,Point,39.282506839,-76.672124100
MTA03780026,N/A,*,,*,*,Point,39.302360684,-76.620285781
MTA03780024,N/A,*,,*,*,Point,39.294592854,-76.533857253
MTA03780023,N/A,*,,*,*,Point,39.291484222,-76.619538595
MTA03780022,*,*,,4580dc05-c626-46aa-ab8a-4e2d611c685a,*,Point,39.287796809,-76.613655216
MTA03780021,N/A,*,,,*,Point,39.287796809,-76.613655216
MTA03780020,N/A,*,,*,*,Point,39.287796809,-76.613655216
MTA03780019,N/A,*,,,*,Point,39.286525759,-76.613693675
MTA03780017,N/A,*,,4d1e2898-5938-4192-ac4a-5afc02850433,*,Point,39.306919499,-76.639093419
MTA03780015,*,d685dcf1-5b54-4cce-848c-dfb14c34e43a,,*,c46dc9a6-4c99-41e3-ae52-f7d097c1e308,Point,39.289029584,-76.597013983
MTA03780013,*,*,,*,*,Point,39.301584974,-76.603521002
MTA03780012,*,61b60ac1-3faf-4e9f-80f1-f81a8081c33c,43515b85-2817-4f90-9609-350c0cbc1f4e,,cf33e255-fb78-469c-9563-e9b5aa44877e,Point,39.310658719,-76.625150320
MTA03780011,*,*,,*,*,Point,39.290112787,-76.627708025
MTA03780010,N/A,6d197451-2aaa-48df-8350-301b1a84e356,,b5ce217d-28d7-441c-b19a-6e94c008785c,fba9a9bf-ba6d-4a6a-abea-3bc039ff8144,Point,39.248720257,-76.639462776
MTA03780009,*,*,,*,*,Point,39.263103536,-76.656436674
MTA03780008,N/A,*,,*,*,Point,39.294385136,-76.664932917
MTA03780006,N/A,*,,*,*,Point,39.284127438,-76.614684661
MTA03780003,N/A,*,,b51692cc-a1fd-4740-a610-d8f091319c0a,*,Point,39.280671696,-76.635376568
MTA03780002,N/A,*,,,*,Point,39.285262997,-76.613423362
MTA03770009,N/A,16c15711-ae93-4acd-8c0e-0dd3eefacc05,,f2932de5-159f-487e-8688-174627b30b68,29cc6ace-0ead-4d7a-a8b7-c5ff5abed197,Point,39.292152173,-76.615298366
MTA03770007,N/A,*,,*,*,Point,39.256910044,-76.616640667
MTA03770004,N/A,52e66704-5d64-49ce-990b-c9a699b88557,1253bf7e-656a-4dac-8c7e-c10a92d1eaf9,,05aef58f-f7ee-46be-8f5e-6e60a83f3d8c,Point,39.290384928,-76.615207733
MTA03770003,*,*,,97b9d5b3-9903-4f48-a9fb-e0606cf5c1c1,*,Point,39.304455961,-76.617128206
MTA03760019,*,*,,cf4517af-d026-4cc1-bbe8-5ddcbf3552be,*,Point,39.321875647,-76.619149003
MTA03760016,*,*,,33cdda32-72b1-4d8f-a073-a636c82917ac,*,Point,39.320090544,-76.650500999
MTA03760015,N/A,*,,,*,Point,39.337071025,-76.553202775
MTA03760013,N/A,*,,,*,Point,39.310065005,-76.701356379
MTA03750022,N/A,34fa52c4-e5ef-497c-8c21-7ee2c8f46f5a,,*,59b0aa1d-5bc3-4e7f-9314-45eaa2a82c2a,Point,39.328580937,-76.609496294
MTA03750019,*,*,,00ab0b66-2cd3-409f-98fd-17ad633360c8,*,Point,39.222904102,-76.589743138
MTA03750017,N/A,6645eb17-9614-4c0f-aaf7-4ba5fdd15356,,*,5c9de096-b719-4318-be38-71cdb0cbdc92,Point,39.304543668,-76.594821247
MTA03750015,*,*,,*,*,Point,39.289913541,-76.606092055
MTA03750014,N/A,23b902c1-009f-487a-8518-e16f47d3f858,,1129368f-09f1-4462-b63e-fc9ee27f5388,d75b4c39-672b-4c3a-aea5-43b2c670f071,Point,39.286267331,-76.619883937
MTA03750010,*,*,,974ec7b7-0d12-40b2-8f13-cb36e59fa87d,*,Point,39.287576963,-76.619357390
MTA03740029,*,9d992371-fb26-4a21-bb22-26ba2b048f50,,d6b67e9e-6fa9-4266-8412-714fe66cdb89,02cdf814-3557-4e07-937e-11b638b76131,Point,39.317764023,-76.634860139
MTA03740028,N/A,*,,*,*,Point,39.317764023,-76.634860139
MTA03740026,N/A,97ce712d-9f41-4bd8-ba43-125fa26ef56e,b42bd23b-bcf9-452b-8835-af0b8259d21e,,0e674cbb-1853-4cf4-9d50-b4dd70d2d784,Point,39.316884210,-76.635139046
MTA03740025,*,*,,9c4379f2-5a8a-4e3b-af9b-c8a92c77a38f,*,Point,39.316884210,-76.635139046
MTA03740021,*,8ad5cdb9-4d1f-441d-a9ac-a0795d4e73db,,782c35c5-09d9-4afd-b010-3eba52a44afa,4df6fca5-f778-4ef8-8eed-bdf75ee4bd00,Point,39.369852055,-76.583601636
MTA03740020,*,5737ee20-f35d-4b58-b46e-cd3cead235e7,24e9cdbe-22ee-4c01-88c3-a6ea9de45a87,,365ce381-cc3c-4f4e-bb8e-a4f3a7d8fbb2,Point,39.294301635,-76.669657638
MTA03740018,*,*,,*,*,Point,39.333285970,-76.612621199
MTA03740017,*,*,,*,*,Point,39.333285970,-76.612621199
MTA03740016,*,8cb22828-5659-4d0d-9675-157b640ff857,,577a062b-6de7-4405-98c2-fb8fd9a39aa2,c3e61fc3-5ff8-4644-84ad-d165aa581886,Point,39.328290084,-76.614852822
MTA03740012,N/A,05e7d00d-28f9-4001-9527-e3cbc22a46ca,,*,*,Point,39.289185616,-76.622709030
MTA03690019,*,678ff51f-6fe5-425d-a7b7-b690dbef0f1b,,af4f55c8-48e5-43df-bd63-416ef847aad6,c12d4e0e-ddcf-4007-9f82-617797de8209,Point,39.280742155,-76.562577795
MTA03690016,N/A,8e411ae7-9db5-4698-80b8-30a5d7f0a2cb,,2f07830c-fada-43fa-a40f-0206c4d2a827,1ab437fa-6ad6-41e0-920a-6a111298f1db,Point,39.315642781,-76.596468785
MTA03690014,N/A,*,,340bccda-9c9f-4824-affb-9a2cdbe601b9,*,Point,39.355675944,-76.649277490
MTA03690012,N/A,*,,*,*,Point,39.358617816,-76.705695103
MTA03690011,N/A,*,,,*,Point,39.309847901,-76.646661456
MTA03690010,N/A,*,,*,*,Point,39.368635066,-76.573242213
MTA03680027,*,*,,a01c8d8a-a9ac-4456-97f3-ee8118baff92,*,Point,39.264473082,-76.633087957
MTA03680026,N/A,*,,83bf3c22-f7c0-47ea-9bbc-9dfc9ed3eefc,*,Point,39.264473082,-76.633087957
MTA03680024,N/A,*,,*,*,Point,39.272299974,-76.638200014
MTA03680023,N/A,*,,,*,Point,39.294105437,-76.615418376
MTA03680020,N/A,fab81e24-4644-4d67-b186-a315089733e2,33bd9a8c-a124-4086-80b2-0b3d22ea98f5,,2e403bef-73e8-45e6-ae7c-53e482f780c5,Point,39.303299984,-76.619800009
MTA03680019,*,*,,8e7bf306-89cb-412f-a802-7935255c3c04,*,Point,39.299240533,-76.621772533
MTA03680018,*,*,,9def124f-41ee-4df3-a136-6cba2ee558e7,*,Point,39.292962015,-76.608546023
MTA03680017,N/A,*,,,*,Point,39.237933452,-76.606610739
MTA03680016,N/A,*,,,*,Point,39.293375926,-76.620960253
MTA03680015,N/A,4b5aaf96-97da-4b07-aadd-7df2f5c03071,5e94e1d3-ebfb-45b7-a249-3bee4d8becaf,,70ee2559-5e6f-4a25-a24e-fef9bd0775c4,Point,39.290564975,-76.613737010
MTA03680014,N/A,b8f4e69d-e219-4d88-b78b-d1cd27114058,,bf484348-1b16-4241-a72a-64dc166911d3,fe8dbb7a-e5f3-4061-bb91-54a4079cf43f,Point,39.304489972,-76.616355665
MTA03680011,*,0f767ea5-c67b-4c43-8020-2df18adcc5ac,d2e16b7c-dc0f-45d5-9bb6-72f932c7316d,,cfe04374-6c89-4c98-842b-6345e8f00ce2,Point,39.275766808,-76.614279648
MTA03680008,*,*,,*,*,Point,39.354098619,-76.598274245
MTA03680006,N/A,7e3c36c5-8b7b-4585-8b4e-ec9dcd3adb78,,*,bff11d00-1c52-4cd0-b9dc-fcd081bc6781,Point,39.303445716,-76.614435924
MTA03670019,N/A,94414a55-e128-49c6-889e-b2c5b6904f8d,,9479838e-fa1e-4480-811a-3ec9c4bb9b88,9826f160-f961-4e7d-8651-c316cc1a5d27,Point,39.350006986,-76.563081974
MTA03670017,*,*,,,*,Point,39.300194034,-76.624805831
MTA03670016,N/A,*,,e02c1318-1eca-45f6-92b1-28c093c50419,*,Point,39.293163089,-76.702884882
MTA03670014,N/A,*,,,*,Point,39.365502664,-76.585747502
MTA03670011,*,*,,,*,Point,39.358314895,-76.605561607
MTA03670010,N/A,59f0345e-9642-4ab2-8b9f-f960d7cc6800,,,00133000-0b0e-49ae-a31b-3bb58742dc69,Point,39.317721663,-76.620170951
MTA03660009,*,85607cc2-3153-4ccd-8311-e9c334366e11,,*,*,Point,39.340602527,-76.683670403
MTA03660007,N/A,*,,*,*,Point,39.320187760,-76.672965454
MTA03660005,N/A,c0eba7d0-5bb5-4e35-8f6c-52d09e4a524f,3c20b5e1-8579-43c5-afde-ad7965076683,,3dbda47a-c734-4177-a78a-3c6b84d254c6,Point,39.346277397,-76.688189478
MTA03650018,*,*,,,*,Point,39.307718248,-76.580003271
MTA03650017,N/A,*,,31409c60-0412-4be0-9c81-e252db6bc49e,*,Point,39.305294146,-76.614560871
MTA03650016,*,*,,*,*,Point,39.289660172,-76.612640398
MTA03650015,*,bc071ed2-caaa-4e50-af78-01c241fd25a6,,*,25185cb7-1ec1-44e7-8b26-c62141995280,Point,39.290428264,-76.612238068
MTA03650013,N/A,*,,*,*,Point,39.299747332,-76.563307854
MTA03650012,*,dbbb4032-cd46-488a-ab23-ab83e5e50144,,ddd66b9b-fff5-46ae-84b1-5a119f411970,ad90fc5d-02d6-477c-91dd-b7e2014f06bd,Point,39.282950006,-76.536924987
